Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
18-Feb-25,32.09,32.42,31.06,31.78,31.57381708,1641253,6232,51820622,626069,38.15,1.36,-0.31
17-Feb-25,33.12,33.29,31.88,32.1,32.3478002,1921379,8605,62152384,819896,42.67,1.41,-1.02
14-Feb-25,34.18,34.4,33.05,33.48,33.56319821,1029950,5550,34568416,419462,40.73,1.35,-0.7
13-Feb-25,34.14,35.18,33.7,33.91,34.26517369,1314331,5304,45035780,454196,34.56,1.48,-0.23
12-Feb-25,35.4,35.4,33.59,34.45,34.4780954,2371123,7847,81751805,730829,30.82,1.81,-0.95
11-Feb-25,37.49,37.49,34.86,35.41,35.83766699,1941663,7847,69584672,740799,38.15,2.63,-2.08
10-Feb-25,40.32,40.32,37.3,37.56,38.41774378,1535197,3035,58978805,878839,57.25,3.02,-2.76
07-Feb-25,38.78,40.99,38,40.29,39.41970534,1623103,5157,63982242,854621,52.65,2.99,1.51
06-Feb-25,37.3,38.78,36.67,38.62,38.14681009,2566329,7445,97897265,1423565,55.47,2.11,1.32
05-Feb-25,37.37,37.68,36.97,37.04,37.15699478,821677,3982,30531048,383450,46.67,0.71,-0.33
04-Feb-25,37.5,37.62,36.5,37.34,37.01073428,773317,2379,28621030,182204,23.56,1.12,-0.16
03-Feb-25,35.99,37.65,35.92,37.46,37.06080712,2957713,8490,109615231,1842468,62.29,1.73,1.47
01-Feb-25,36.22,36.95,35.3,36.68,36.2157387,1467910,5598,53161445,834170,56.83,1.65,0.46
31-Jan-25,35.44,36,34.55,35.93,35.5188503,888368,2325,31553810,271187,30.53,1.45,0.49
30-Jan-25,33.98,35.92,33.72,35.34,35.23720923,2825084,7751,99548076,1379596,48.83,2.2,1.36
29-Jan-25,32.31,34.45,31.74,33.98,33.01207177,2178140,7319,71904914,1199144,55.05,2.71,1.67
28-Jan-25,32.4,33.01,30.85,31.98,31.73630835,1793849,7851,56930145,925226,51.58,2.16,-0.42
27-Jan-25,32.99,32.99,32.29,32.4,32.51326062,809351,2072,26314640,395238,48.83,0.7,-0.59
24-Jan-25,33.01,33.94,32.32,33.04,33.07742793,3227750,10967,106765668,1322949,40.99,1.62,0.03
23-Jan-25,34.6,35.09,34.48,34.56,34.61438024,744202,2798,25760091,411252,55.26,0.61,-0.04
22-Jan-25,34.42,34.79,33.67,34.41,34.10878136,735558,3758,25088987,337488,45.88,1.12,-0.01
21-Jan-25,34.77,35.24,34.38,34.45,34.74104943,393299,1049,13663620,141776,36.05,0.86,-0.32
20-Jan-25,34.59,34.94,34.39,34.68,34.68278941,1062950,3922,36866071,689638,64.88,0.55,0.09
17-Jan-25,34.44,34.58,34.12,34.47,34.32843969,879577,2897,30194506,447764,50.91,0.46,0.03
16-Jan-25,34.27,34.83,34.2,34.45,34.43106658,1035782,2925,35663079,420798,40.63,0.63,0.18
15-Jan-25,33.99,34.24,33.7,33.91,33.99809548,736144,3036,25027494,314229,42.69,0.54,-0.08
14-Jan-25,32.99,33.91,32.88,33.73,33.39681247,1496959,4848,49993659,598617,39.99,1.03,0.74
13-Jan-25,34.18,34.5,32.6,32.81,33.43360765,2266353,9795,75772357,1187778,52.41,1.9,-1.37
10-Jan-25,35.29,35.51,34.22,34.58,34.50157221,738452,1833,25477755,335326,45.41,1.29,-0.71
09-Jan-25,35.4,36.56,35.2,35.44,35.96159826,2188625,6850,78706453,1114045,50.9,1.36,0.04
08-Jan-25,34.15,35.75,33.61,35.49,35.12805106,2242871,7125,78787687,1040633,46.4,2.14,1.34
07-Jan-25,34.03,34.38,33.72,34.16,34.09249956,696306,3377,23738812,383435,55.07,0.66,0.13
06-Jan-25,35.08,35.19,33.51,34.06,33.95725439,1667867,7816,56636184,957836,57.43,1.68,-1.02
03-Jan-25,34.39,34.95,34.22,34.45,34.6969972,973925,3803,33792273,451719,46.38,0.73,0.06
02-Jan-25,34.2,34.63,34.16,34.4,34.37689713,764182,3869,26270206,404973,52.99,0.47,0.2
01-Jan-25,33.81,34.45,33.81,34.3,34.12441291,222710,937,7599848,119891,53.83,0.64,0.49
31-Dec-24,33.52,34.1,33.42,33.77,33.61232896,439437,1440,14770501,274966,62.57,0.68,0.25
30-Dec-24,34.31,34.31,33.34,33.52,33.88424284,1130159,6100,38294582,685211,60.63,0.97,-0.79
27-Dec-24,34.09,34.52,34,34.32,34.29355401,218120,1249,7480110,109817,50.35,0.52,0.23
26-Dec-24,33.77,34.4,33.77,34.14,34.09545588,624257,3691,21284327,318480,51.02,0.63,0.37
24-Dec-24,33.57,34.15,33.57,33.8,33.87122975,696473,3453,23590397,348071,49.98,0.58,0.23
23-Dec-24,34.44,34.44,33.47,33.6,33.71510971,1119982,7581,37760316,613915,54.81,0.97,-0.84
20-Dec-24,34.6,35.5,34.01,34.2,34.78373572,1328088,6405,46195862,611229,46.02,1.49,-0.4
19-Dec-24,34.54,35,34.35,34.71,34.73744512,876392,5039,30443619,473395,54.02,0.65,0.17
18-Dec-24,35.29,35.56,35,35.06,35.19486126,761588,4845,26803984,466431,61.24,0.56,-0.23
17-Dec-24,35.61,35.95,35.39,35.59,35.62382547,760195,4327,27081054,395886,52.08,0.56,-0.02
16-Dec-24,35.79,36.19,35.56,35.65,35.82044545,892453,4731,31968064,467561,52.39,0.63,-0.14
13-Dec-24,36.04,36.34,35.44,35.9,35.87319549,1183286,4930,42448250,547604,46.28,0.9,-0.14
12-Dec-24,36.73,36.73,35.94,36.08,36.09255934,541793,1855,19554696,298571,55.11,0.79,-0.65
11-Dec-24,36.7,37,36.3,36.47,36.61636705,1742916,5738,63819252,924174,53.02,0.7,-0.23
10-Dec-24,34.96,36.76,34.9,36.26,35.67453908,1860463,6601,66371160,981928,52.78,1.86,1.3
09-Dec-24,35.29,35.37,34.93,35.11,35.12669106,1237017,6263,43452314,652748,52.77,0.44,-0.18
06-Dec-24,35.33,35.47,35.02,35.11,35.2256606,1662058,6124,58547091,787097,47.36,0.45,-0.22
05-Dec-24,35.22,35.43,34.92,35,35.05483586,1107560,6395,38825334,548364,49.51,0.51,-0.22
04-Dec-24,34.75,35.38,34.74,35.06,35.07373858,1406672,6075,49337246,628365,44.67,0.64,0.31
03-Dec-24,34.66,35.38,34.6,34.73,34.84835914,1137754,5872,39648860,666481,58.58,0.78,0.07
02-Dec-24,35.79,35.79,34.32,34.55,34.62395846,1988525,9002,68850607,1089253,54.78,1.47,-1.24
29-Nov-24,36.24,36.97,35.43,35.63,36.06535185,2425532,8268,87477665,922696,38.04,1.54,-0.61
28-Nov-24,33.77,36.5,33.6,35.88,35.42320326,4221898,14086,149553151,1216070,28.8,2.9,2.11
27-Nov-24,33.54,33.7,32.94,33.56,33.47216844,1540787,6478,51573482,911921,59.19,0.76,0.02
26-Nov-24,33.12,34.35,32.97,33.46,33.57788772,1593223,6328,53497063,668906,41.98,1.38,0.34
25-Nov-24,32.91,33.63,32.27,32.9,32.78653227,2262356,8258,74174808,1165684,51.53,1.36,-0.01
22-Nov-24,32.65,32.73,32.01,32.26,32.2320264,1737173,9474,55992606,1068402,61.5,0.72,-0.39
21-Nov-24,33.6,33.62,32.63,32.73,32.84959238,1736561,10663,57045321,960589,55.32,0.99,-0.87
19-Nov-24,34.34,34.34,33.45,33.6,34.03844236,322925,1776,10991864,146354,45.32,0.89,-0.74
18-Nov-24,34.08,34.5,33.42,33.79,33.90597868,798053,2474,27058768,376288,47.15,1.08,-0.29
14-Nov-24,34.21,34.6,33.88,33.97,34.13547652,1351666,7378,46139763,663235,49.07,0.72,-0.24
13-Nov-24,35.23,35.3,34.01,34.14,34.36200804,2042590,12742,70187494,1121659,54.91,1.29,-1.09
12-Nov-24,35.99,36.35,35.25,35.41,35.71481765,1112120,6930,39719163,571935,51.43,1.1,-0.58
11-Nov-24,37,37.05,35.7,35.8,36.17125838,1735991,11312,62792979,887179,51.1,1.35,-1.2
08-Nov-24,38.2,38.25,37.25,37.32,37.64379098,334795,1948,12602953,156953,46.88,1,-0.88
07-Nov-24,38.49,38.75,38.01,38.17,38.41199395,1272958,5026,48896855,577897,45.4,0.74,-0.32
06-Nov-24,38.21,38.45,38.02,38.34,38.20895725,736007,4609,28122060,421174,57.22,0.43,0.13
05-Nov-24,38.7,38.72,37.89,38.1,38.13999347,1378600,6578,52579795,468130,33.96,0.83,-0.6
04-Nov-24,38.95,40.01,38.28,38.8,38.82804873,758430,2976,29448357,248595,32.78,1.73,-0.15
01-Nov-24,38.48,38.97,38.4,38.85,38.82438396,736197,6389,28582395,541665,73.58,0.57,0.37
31-Oct-24,36.64,38.45,36.45,38.11,37.64730145,1166404,5613,43911963,574596,49.26,2,1.47
30-Oct-24,36.5,36.94,36.33,36.79,36.74958404,401480,2031,14754223,228383,56.89,0.61,0.29
29-Oct-24,37.24,37.35,36.21,36.66,36.79984709,1022798,5857,37638810,526967,51.52,1.14,-0.58
28-Oct-24,35.63,36.86,35.1,36.69,36.06225298,658346,2482,23741440,308622,46.88,1.76,1.06
25-Oct-24,35.88,35.91,34.45,35.76,35.07773926,1463276,6384,51328414,603673,41.25,1.46,-0.12
24-Oct-24,38.05,38.66,36.43,36.59,37.30024374,2221252,11498,82853241,1045437,47.07,2.23,-1.46
23-Oct-24,36.73,38.44,35.88,38.07,37.57026334,2058698,9362,77345826,833957,40.51,2.56,1.34
22-Oct-24,38.7,38.7,36.55,36.74,37.51094181,830713,4013,31160827,471464,56.75,2.15,-1.96
21-Oct-24,39.3,39.44,38.38,38.47,38.69934137,568146,2881,21986876,337156,59.34,1.06,-0.83
18-Oct-24,39.3,39.31,38.72,39.03,38.98906282,1128079,7576,43982743,608211,53.92,0.59,-0.27
17-Oct-24,39.69,39.78,39.21,39.31,39.44938481,908097,6627,35823868,528440,58.19,0.57,-0.38
16-Oct-24,39.9,40.11,39.26,39.62,39.61412753,1506845,8530,59692350,676051,44.87,0.85,-0.28
15-Oct-24,40.23,40.23,39.9,39.92,39.98522887,553986,4400,22151257,388674,70.16,0.33,-0.31
14-Oct-24,40.72,40.72,39.6,39.91,40.03412271,1305846,6813,52278399,569529,43.61,1.12,-0.81
11-Oct-24,40.51,40.7,40.01,40.16,40.32399415,401748,1450,16200084,220730,54.94,0.69,-0.35
10-Oct-24,41.49,41.65,40.33,40.42,41.02172151,387312,1863,15888205,173190,44.72,1.32,-1.07
09-Oct-24,41.14,41.49,40.97,41.28,41.20966878,1159815,5325,47795592,748457,64.53,0.52,0.14
08-Oct-24,39.6,41,39.22,40.82,40.3904041,1698371,6747,68597891,699835,41.21,1.78,1.22
07-Oct-24,41.24,41.24,39.36,39.58,39.98252044,2617857,14405,104668521,1235771,47.21,1.88,-1.66
04-Oct-24,40.23,40.62,39.63,40.45,40.1683467,1682700,9203,67591277,709912,42.19,0.99,0.22
03-Oct-24,40,40.59,39.06,40.08,39.90816355,892467,4411,35616719,437782,49.05,1.53,0.08
01-Oct-24,40.65,40.89,40,40.03,40.24235358,935340,3884,37640283,518968,55.48,0.89,-0.62
30-Sep-24,40.94,41.07,39.87,40.42,40.29794178,2841290,12878,114498139,1755682,61.79,1.2,-0.52
27-Sep-24,41.47,41.6,40.79,40.94,41.01342556,2092427,13138,85817599,1292094,61.75,0.81,-0.53
26-Sep-24,41.9,41.93,41.25,41.29,41.43249018,1368986,9566,56720499,889464,64.97,0.68,-0.61
25-Sep-24,42.1,42.14,41.72,41.77,41.84376041,1197315,7755,50100162,717440,59.92,0.42,-0.33
24-Sep-24,42.29,42.3,41.94,42.02,42.05828199,508356,2278,21380580,365039,71.81,0.36,-0.27
23-Sep-24,43.14,43.29,41.87,42.03,42.31390739,1077168,4874,45579187,647019,60.07,1.42,-1.11
20-Sep-24,42.31,43.76,41.55,42.74,42.49115506,2215616,10342,94144083,1081342,48.81,2.21,0.43
19-Sep-24,42.92,43,41.82,42.1,42.21704656,579894,3575,24481412,292363,50.42,1.18,-0.82
18-Sep-24,42.9,43.23,42.53,42.59,42.88135216,944796,6164,40514130,532066,56.32,0.7,-0.31
17-Sep-24,42.92,43.34,42.51,42.86,42.8071171,1130629,6733,48398968,529576,46.84,0.83,-0.06
16-Sep-24,43.11,43.25,42.77,42.92,42.98601812,1148844,6423,49384229,671666,58.46,0.48,-0.19
13-Sep-24,42.32,42.98,42.19,42.71,42.69355449,1142624,6213,48782680,588610,51.51,0.79,0.39
12-Sep-24,42.56,42.69,42.05,42.18,42.21195486,851620,6928,35948545,463826,54.46,0.64,-0.38
11-Sep-24,43.07,43.07,42.06,42.21,42.37590351,1094342,9062,46373731,547332,50.01,1.01,-0.86
10-Sep-24,42.75,43.2,42.55,42.65,42.89118639,855518,6488,36694182,470833,55.03,0.65,-0.1
09-Sep-24,43.01,43.15,42.21,42.58,42.53222213,1320133,9586,56148190,673294,51,0.94,-0.43
06-Sep-24,43.95,44.18,42.87,42.95,43.32253861,1918561,14617,83116933,1064760,55.5,1.31,-1
05-Sep-24,44.07,44.41,43.76,43.96,44.00557782,1156903,6319,50910185,646431,55.88,0.65,-0.11
04-Sep-24,44.47,44.58,43.98,44.03,44.1808493,519438,2752,22949212,326882,62.93,0.6,-0.44
03-Sep-24,44.29,44.9,44.21,44.6,44.58445813,2007480,9768,89502408,1235211,61.53,0.69,0.31
02-Sep-24,44.21,44.64,43.91,44.13,44.18674904,847078,4367,37429623,325370,38.41,0.73,-0.08
30-Aug-24,43.83,44,43.4,43.89,43.68753136,1096286,6077,47894029,608273,55.48,0.6,0.06
29-Aug-24,43.75,43.9,43.01,43.34,43.33922053,1267609,7331,54937186,628925,49.62,0.89,-0.41
28-Aug-24,43.99,44.09,43.67,43.74,43.79153183,1201440,6959,52612898,707737,58.91,0.42,-0.25
27-Aug-24,44.05,44.21,43.55,43.92,43.85737118,1490372,8073,65363798,807360,54.17,0.66,-0.13
26-Aug-24,44.06,44.49,43.63,43.76,43.97308267,2099911,9378,92339560,1041435,49.59,0.86,-0.3
23-Aug-24,43.94,44.25,43.02,43.39,43.67138023,1679479,8366,73345166,814013,48.47,1.23,-0.55
22-Aug-24,44.05,44.11,43.49,43.82,43.838141,1620639,8143,71045801,770865,47.57,0.62,-0.23
21-Aug-24,43.75,43.84,43.16,43.72,43.54148648,1769444,8377,77044222,799204,45.17,0.68,-0.03
20-Aug-24,41.43,43.98,41.32,43.4,42.79642974,3156409,12977,135083036,1631374,51.68,2.66,1.97
19-Aug-24,42.5,43,41,41.31,41.27578353,11849297,16599,489089018,8648096,72.98,2,-1.19
16-Aug-24,41.95,42.3,41.84,41.95,42.02947599,1616061,7523,67922197,1114350,68.95,0.46,0
14-Aug-24,41.74,42.15,41.46,41.92,41.80441214,437021,3167,18269406,187149,42.82,0.69,0.18
13-Aug-24,42.06,42.31,41.65,41.74,41.9324871,1516525,10560,63591665,745252,49.14,0.66,-0.32
12-Aug-24,42.2,42.3,41.64,41.91,41.96746316,1913800,13202,80317331,1014628,53.02,0.66,-0.29
09-Aug-24,42.95,42.95,42.12,42.33,42.40699319,650404,3821,27581678,222583,34.22,0.83,-0.62
08-Aug-24,42.68,43,42.2,42.35,42.58203492,2095321,10999,89223032,944180,45.06,0.8,-0.33
07-Aug-24,43.35,43.59,42.44,42.56,42.66582314,2290383,14620,97721076,1296208,56.59,1.15,-0.79
06-Aug-24,43.16,44.15,42.9,42.98,43.33180209,2042136,12083,88489433,1035105,50.69,1.25,-0.18
05-Aug-24,43.21,44.15,43,43.1,43.44157033,4050288,23607,175950871,2140484,52.85,1.15,-0.11
02-Aug-24,44.76,44.89,44.09,44.8,44.56287328,791290,3919,35262156,382324,48.32,0.8,0.04
01-Aug-24,45.45,45.7,44.82,45.1,45.08167577,2329724,9971,105027862,1310186,56.24,0.88,-0.35
31-Jul-24,45.84,46.24,44.66,44.84,45.4007249,1361016,5490,61791113,694351,51.02,1.58,-1
30-Jul-24,44.69,45.54,44.12,45.14,44.98851852,3587431,13515,161393206,2242705,62.52,1.42,0.45
29-Jul-24,43.93,44.47,43.4,44.18,43.97055385,1596915,5410,70217237,626781,39.25,1.07,0.25
26-Jul-24,43.64,43.68,42.86,43.1,43.20746084,3388360,20371,146402432,1771543,52.28,0.82,-0.54
25-Jul-24,44.55,44.56,43.78,43.92,44.06895733,1137341,6387,50121432,537672,47.27,0.78,-0.63
24-Jul-24,44.41,44.74,44.05,44.48,44.42004968,1795909,8807,79774367,724665,40.35,0.69,0.07
23-Jul-24,44.94,44.94,43,44.35,44.14560633,962987,4943,42511645,373887,38.83,1.94,-0.59
22-Jul-24,43.8,44.61,43.41,44.52,44.20412193,2540947,10595,112320331,1271743,50.05,1.2,0.72
19-Jul-24,44,44,43.1,43.44,43.42635821,2291043,14786,99491654,992628,43.33,0.9,-0.56
18-Jul-24,44.66,44.85,43.8,43.93,44.03923172,2224807,14543,97978791,1070238,48.1,1.05,-0.73
16-Jul-24,44.04,45,44.04,44.61,44.60498445,2630704,9916,117342511,1298242,49.35,0.96,0.57
15-Jul-24,44.54,44.63,43.86,43.93,44.02650682,2140581,15266,94242304,1252600,58.52,0.77,-0.61
12-Jul-24,44.94,44.94,44.38,44.45,44.5557163,1958915,11059,87280861,1020893,52.12,0.56,-0.49
11-Jul-24,45.37,45.49,44.89,45.36,45.17918226,2338630,11025,105657391,1180007,50.46,0.6,-0.01
10-Jul-24,45.89,45.95,44.17,44.94,44.8769614,2851276,14555,127956603,1627034,57.06,1.78,-0.95
09-Jul-24,45.49,45.9,44.88,45.3,45.45003479,3011205,13869,136859372,1508989,50.11,1.02,-0.19
08-Jul-24,45.24,45.4,44.61,44.92,44.89920248,3000044,14139,134699583,1657187,55.24,0.79,-0.32
05-Jul-24,44.84,45,44.11,44.86,44.60414681,2793230,14245,124589641,1334892,47.79,0.89,0.02
04-Jul-24,44.7,45.05,44.27,44.98,44.71265129,2778610,15108,124239020,1342542,48.32,0.78,0.28
03-Jul-24,44.54,44.71,44.17,44.27,44.46348547,1038121,5137,46158478,531337,51.18,0.54,-0.27
02-Jul-24,44.7,45.03,43.8,44.04,44.25434752,3735291,19961,165302866,1911901,51.18,1.23,-0.66
01-Jul-24,45.87,45.87,44.2,44.48,44.62585164,3148342,18632,140497443,1815903,57.68,1.67,-1.39
28-Jun-24,44.45,45.75,44.05,45.1,45.10222029,2019149,9551,91068103,941576,46.63,1.7,0.65
27-Jun-24,44.18,44.29,43.01,43.77,43.56254559,5528343,26446,240828694,2808571,50.8,1.28,-0.41
26-Jun-24,44.99,45,43.84,43.9,44.3030681,2471923,12082,109513773,1346713,54.48,1.16,-1.09
25-Jun-24,46.59,46.7,45.14,45.23,45.67588697,4446819,20524,203112402,2282813,51.34,1.56,-1.36
24-Jun-24,47.33,47.33,44.73,45.85,45.52436452,13058908,44167,594498488,6485152,49.66,2.6,-1.48
21-Jun-24,49.49,50.33,48.14,48.36,48.35573045,17587086,9877,850436390,14796828,84.13,2.19,-1.13
20-Jun-24,50.3,50.73,48.2,48.38,48.469569,12651834,7598,613228941,9814598,77.57,2.53,-1.92
19-Jun-24,50.5,50.6,49.6,50.04,50.10558467,1293379,7040,64805511,762083,58.92,1,-0.46
18-Jun-24,50.5,50.95,49.7,50.48,50.18909579,550356,3773,27621870,281198,51.09,1.25,-0.02
14-Jun-24,49.71,50.06,49.42,49.96,49.88905443,1138324,6885,56789908,652879,57.35,0.64,0.25
13-Jun-24,50.11,50.95,49.5,49.58,49.87601362,1519312,7891,75777226,766111,50.42,1.45,-0.53
12-Jun-24,49.73,50.12,49.65,49.81,49.87873056,1065759,6806,53158706,539642,50.63,0.47,0.08
11-Jun-24,50.07,50.13,49.63,49.89,49.94257106,420154,2785,20983571,196481,46.76,0.5,-0.18
10-Jun-24,49.99,50.91,49.85,50.08,50.27727355,839128,4610,42189068,280066,33.38,1.06,0.09
07-Jun-24,48.1,49.77,47.82,49.54,49.11144323,1889204,7945,92781535,933224,49.4,1.95,1.44
06-Jun-24,48.94,49.28,47.5,47.88,48.5468241,1505934,8515,73108313,588013,39.05,1.78,-1.06
05-Jun-24,46.8,47.9,44.3,47.41,46.4333439,2934750,12882,136270256,990078,33.74,3.6,0.61
04-Jun-24,50.44,50.44,40,45.32,45.61818352,5494734,34606,250659784,2613948,47.57,10.44,-5.12
03-Jun-24,51.19,51.75,49.5,49.8,50.13223375,1067496,5318,53515959,373345,34.97,2.25,-1.39
31-May-24,49.64,50.2,48,49.7,48.69679379,2304966,12890,112244454,1128251,48.95,2.2,0.06
30-May-24,50.59,50.76,48.9,49.07,49.54035915,2423862,14319,120078994,1107049,45.67,1.86,-1.52
29-May-24,49.71,51.5,49.71,50.53,50.56895074,2593801,14790,131165795,1166456,44.97,1.79,0.82
28-May-24,53.49,53.5,52.6,53.07,52.98522309,225690,1630,11958235,94865,42.03,0.9,-0.42
27-May-24,53.6,53.95,52.84,53.42,53.48836386,420801,2259,22507957,147905,35.15,1.11,-0.18
24-May-24,53.1,53.5,52.77,52.99,53.1200534,599200,4366,31829536,284222,47.43,0.73,-0.11
