Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
25-October-2024,70.60,71.00,68.20,69.62,69.163989144170323488,375098,4599,25943274.00,204336,54.48,2.80,-0.98
24-October-2024,70.00,71.67,69.25,70.61,70.836623408057064346,140473,1679,9950633.00,50666,36.07,2.42,0.61
23-October-2024,66.51,70.64,65.65,70.05,68.400265804411016776,538742,5086,36850096.00,193367,35.89,4.99,3.54
22-October-2024,69.70,69.70,65.81,66.32,67.226098463204114161,232757,2142,15647345.00,110720,47.57,3.89,-3.38
21-October-2024,71.29,71.29,69.10,69.42,69.880784802858868133,101019,1205,7059287.00,48771,48.28,2.19,-1.87
18-October-2024,70.66,70.96,69.67,70.29,70.212804392353208921,210912,1176,14808723.00,112205,53.20,1.29,-0.37
17-October-2024,71.40,71.85,69.55,71.15,70.761176050927450334,364440,5626,25788203.00,192606,52.85,2.30,-0.25
16-October-2024,73.51,73.83,71.68,72.00,72.721624268980426932,345066,5254,25093760.00,216114,62.63,2.15,-1.51
15-October-2024,75.00,75.28,73.13,73.47,74.346179819209307284,84407,907,6275338.00,39805,47.16,2.15,-1.53
14-October-2024,73.99,74.25,72.99,74.08,73.709458392546976156,94995,1085,7002030.00,57274,60.29,1.26,0.09
11-October-2024,74.49,74.52,72.75,72.87,73.253152099002930224,403382,5087,29549003.00,222624,55.19,1.77,-1.62
10-October-2024,76.50,76.50,73.50,74.17,74.589859968538050906,116331,1153,8677113.00,61493,52.86,3.00,-2.33
9-October-2024,74.50,75.90,74.50,75.00,75.148615157180746988,252989,2535,19011773.00,130774,51.69,1.40,0.50
8-October-2024,73.47,75.03,72.51,74.11,73.927443454931624250,134185,1247,9919954.00,56672,42.23,2.52,0.64
7-October-2024,76.26,76.36,73.13,73.47,74.237318259315881194,635796,5942,47199790.00,328860,51.72,3.23,-2.79
4-October-2024,74.75,75.99,74.07,75.26,75.168649785456187895,141696,1827,10651097.00,47957,33.84,1.92,0.51
3-October-2024,74.49,76.00,73.50,75.08,74.893511469624401310,495875,5298,37137820.00,233758,47.14,2.50,0.59
1-October-2024,77.06,78.27,76.55,76.97,77.494242150694591161,364459,3487,28243474.00,178729,49.04,1.72,-0.09
30-September-2024,78.81,79.19,76.90,77.22,77.860967490615482682,465927,7985,36277527.00,269135,57.76,2.29,-1.59
27-September-2024,81.79,81.79,77.70,78.46,79.413790939428841440,270888,2232,21512243.00,169707,62.65,4.09,-3.33
26-September-2024,82.00,82.00,80.70,80.97,81.116619267287710498,178624,1857,14489375.00,80747,45.20,1.30,-1.03
25-September-2024,82.95,82.95,80.95,81.10,81.373011144212733090,90630,835,7374836.00,65019,71.74,2.00,-1.85
24-September-2024,81.82,83.50,81.82,82.42,82.707242374001369098,252721,1898,20901857.00,143883,56.93,1.68,0.60
23-September-2024,82.49,82.49,81.50,81.84,81.920288769452611472,213596,2126,17497846.00,135839,63.60,0.99,-0.65
20-September-2024,82.00,82.91,81.35,81.58,81.843367864973439086,271828,2779,22247319.00,148389,54.59,1.56,-0.42
19-September-2024,84.18,84.18,81.63,82.04,81.863346071043807174,3298866,1356,270056209.00,3213577,97.41,2.55,-2.14
18-September-2024,84.44,84.44,82.14,82.60,83.128673760607836095,105818,915,8796510.00,61345,57.97,2.30,-1.84
17-September-2024,82.69,84.86,82.69,84.38,83.910858351436965863,208982,2406,17535859.00,103343,49.45,2.17,1.69
16-September-2024,86.75,86.75,83.87,84.23,84.548299020551020221,109143,1164,9227855.00,44708,40.96,2.88,-2.52
13-September-2024,83.55,86.50,82.49,85.22,85.659016353215968885,652043,4319,55853362.00,127402,19.54,4.01,1.67
12-September-2024,81.31,82.80,81.31,82.00,82.164373016124099676,94827,954,7791401.00,44020,46.42,1.49,0.69
11-September-2024,82.89,83.51,81.20,81.45,82.322415873731123093,324007,2487,26673039.00,223566,69.00,2.31,-1.44
10-September-2024,81.77,82.73,80.90,81.88,81.834571324481865284,98816,1010,8086565.00,48167,48.74,1.83,0.11
9-September-2024,82.51,83.09,80.55,81.65,81.585304962693041818,461040,4903,37614089.00,294808,63.94,2.54,-0.86
6-September-2024,85.49,86.90,82.25,82.76,85.156490797612617625,368437,3031,31374802.00,197793,53.68,4.65,-2.73
5-September-2024,83.04,85.12,82.46,84.83,83.853329445068779606,140594,1280,11789275.00,82971,59.01,2.66,1.79
4-September-2024,83.32,84.09,82.73,83.02,83.314163828168920929,120956,1049,10077348.00,63552,52.54,1.36,-0.30
3-September-2024,81.24,83.80,81.24,83.49,82.696112983634289815,390145,4088,32263475.00,276970,70.99,2.56,2.25
2-September-2024,82.00,82.09,80.81,81.15,81.264097326485768965,155189,1335,12611294.00,71020,45.76,1.28,-0.85
30-August-2024,81.35,82.10,80.52,81.23,81.377522986826913714,287556,2920,23400595.00,150578,52.36,1.58,-0.12
29-August-2024,81.81,81.89,80.41,80.56,80.903628746867647340,104554,993,8458798.00,55548,53.13,1.48,-1.25
28-August-2024,81.40,82.41,81.05,81.81,81.832499021714251962,270882,2498,22166951.00,145014,53.53,1.36,0.41
27-August-2024,82.74,82.74,80.95,81.17,81.471065098081287947,298273,3558,24300619.00,182385,61.15,1.79,-1.57
26-August-2024,83.89,83.93,81.80,82.02,82.396643042835722684,92703,1250,7638416.00,38208,41.22,2.13,-1.87
23-August-2024,83.99,84.63,82.66,82.88,83.347871387008904723,226509,1545,18879043.00,136899,60.44,1.97,-1.11
22-August-2024,84.97,84.97,83.48,83.59,84.009108966005844919,395215,3258,33201660.00,258448,65.39,1.49,-1.38
21-August-2024,84.04,85.00,83.15,84.28,84.202741838351214609,260701,1467,21951739.00,129128,49.53,1.85,0.24
20-August-2024,81.95,84.20,81.15,84.02,83.193725645565539651,812737,5789,67614619.00,580600,71.44,3.05,2.07
19-August-2024,83.45,83.80,80.76,81.33,82.094688867630092708,314641,2976,25830355.00,133839,42.54,3.04,-2.12
16-August-2024,79.89,83.21,78.13,82.31,80.804183668024903187,356099,2877,28774289.00,154677,43.44,5.08,2.42
14-August-2024,76.34,79.25,74.60,78.52,77.216162878663289806,1064105,7277,82166105.00,391924,36.83,4.65,2.18
13-August-2024,77.90,77.90,75.00,75.16,75.988699610039961849,165658,2765,12588136.00,105087,63.44,2.90,-2.74
12-August-2024,78.81,79.44,77.00,77.42,77.638423287518158453,214776,2403,16674870.00,111039,51.70,2.44,-1.39
9-August-2024,78.91,79.60,78.54,78.74,78.929755945383066670,346193,3306,27324929.00,202360,58.45,1.06,-0.17
8-August-2024,79.84,80.22,78.75,78.93,79.096904235414186086,117580,1468,9300214.00,42228,35.91,1.47,-0.91
7-August-2024,80.94,80.94,78.58,79.19,79.222218096167720578,377008,4396,29867410.00,167255,44.36,2.36,-1.75
6-August-2024,80.03,81.75,78.89,79.23,79.949235554005348215,619272,7397,49510323.00,310428,50.13,2.86,-0.80
5-August-2024,80.30,81.68,79.61,80.59,80.507479998253939548,320722,3024,25820520.00,115342,35.96,2.07,0.29
2-August-2024,80.33,82.28,80.01,81.57,81.335018112152781029,960957,6416,78159455.00,357727,37.23,2.27,1.24
1-August-2024,80.51,81.50,80.14,80.29,80.778889657679633169,852710,7157,68880967.00,457230,53.62,1.36,-0.22
31-July-2024,82.67,82.67,80.56,80.79,81.187821884060909588,789104,10195,64065635.00,463340,58.72,2.11,-1.88
30-July-2024,82.79,83.81,81.69,81.86,82.273705698773032362,374256,4811,30791428.00,193163,51.61,2.12,-0.93
29-July-2024,86.69,86.69,82.25,82.43,82.952645267998901553,633622,6405,52560621.00,371894,58.69,4.44,-4.26
26-July-2024,89.99,89.99,83.55,86.90,86.150322995776884705,1537017,13311,132414511.00,701047,45.61,6.44,-3.09
25-July-2024,90.09,90.09,88.50,88.68,89.300863478887853261,56863,929,5077915.00,26364,46.36,1.59,-1.41
24-July-2024,88.91,89.75,88.91,89.46,89.372642145479062102,200235,1997,17895531.00,109073,54.47,0.84,0.55
23-July-2024,90.59,90.59,87.11,88.91,88.700017663475465432,141535,1677,12554157.00,50080,35.38,3.48,-1.68
22-July-2024,89.59,90.30,88.29,89.95,89.266701217932106763,308720,2964,27558416.00,202887,65.72,2.01,0.36
19-July-2024,90.35,90.67,89.42,89.63,89.834105209676788994,102348,1066,9194341.00,56749,55.45,1.25,-0.72
18-July-2024,91.01,91.89,89.80,90.10,90.231703060463591218,378178,5006,34123645.00,215494,56.98,2.09,-0.91
16-July-2024,92.57,92.57,91.35,91.50,91.975032190568163528,99408,1075,9143054.00,53323,53.64,1.22,-1.07
15-July-2024,92.08,92.51,91.10,91.90,91.843430340860812444,244792,2624,22482537.00,139167,56.85,1.41,-0.18
12-July-2024,91.70,92.30,91.38,91.73,91.736103281714582573,90471,965,8299457.00,44221,48.88,0.92,0.03
11-July-2024,93.66,93.66,91.10,91.29,91.723316919766623908,120835,1273,11083387.00,83575,69.16,2.56,-2.37
10-July-2024,92.80,93.00,90.58,92.72,91.660249342884517442,512467,3841,46972853.00,291220,56.83,2.42,-0.08
9-July-2024,92.08,93.00,91.42,91.97,92.010685190082816057,385674,4657,35486129.00,169868,44.04,1.58,-0.11
8-July-2024,92.51,93.10,91.09,92.07,91.907202357301340047,568786,4951,52275530.00,305261,53.67,2.01,-0.44
5-July-2024,93.95,94.60,92.05,92.17,92.850657156659920425,623063,7395,57851809.00,419412,67.31,2.55,-1.78
4-July-2024,94.58,95.07,93.81,94.11,94.446199623681792324,91412,1083,8633516.00,52630,57.57,1.26,-0.47
3-July-2024,94.35,95.29,94.20,94.57,94.644598291212940092,361543,3374,34218092.00,190906,52.80,1.09,0.22
2-July-2024,97.71,97.71,93.45,93.93,94.880740131676239714,169051,1707,16039684.00,87650,51.85,4.26,-3.78
1-July-2024,97.79,98.72,96.07,96.30,97.163654803614235662,563992,3293,54799524.00,404271,71.68,2.65,-1.49
28-June-2024,98.82,100.40,96.59,97.05,98.346025236760053148,566713,4483,55733971.00,269669,47.58,3.81,-1.77
27-June-2024,102.50,103.46,98.00,98.33,99.618183314040258536,692822,6642,69017669.00,307185,44.34,5.46,-4.17
26-June-2024,105.45,105.45,103.10,103.41,104.315796019900497512,80400,806,8386990.00,32774,40.76,2.35,-2.04
25-June-2024,103.99,105.00,102.12,103.39,103.088834477055747070,93117,2017,9599323.00,25285,27.15,2.88,-0.60
24-June-2024,104.10,104.79,101.73,102.27,103.279364671701565848,124597,1096,12868299.00,47146,37.84,3.06,-1.83
21-June-2024,107.74,107.74,103.69,104.17,105.558330817989737398,198780,2016,20982885.00,59663,30.01,4.05,-3.57
20-June-2024,106.92,107.69,104.22,107.17,105.821003835505092839,393690,2596,41660671.00,95946,24.37,3.47,0.25
19-June-2024,102.67,105.85,100.30,105.03,104.175489383501233577,413837,3038,43111672.00,184185,44.51,5.55,2.36
18-June-2024,102.01,102.84,101.50,102.29,102.016910561986107505,319741,5796,32618989.00,237750,74.36,1.34,0.28
14-June-2024,101.00,102.62,100.05,101.88,101.526962944382677549,590032,4272,59904157.00,384417,65.15,2.57,0.88
13-June-2024,97.58,100.40,97.58,100.13,99.464827947754388126,827859,6220,82342853.00,550075,66.45,2.82,2.55
12-June-2024,98.69,98.69,97.20,97.47,98.055085203433062753,240718,2343,23603624.00,124313,51.64,1.49,-1.22
11-June-2024,97.20,99.35,96.90,98.19,98.227458832182405099,122365,1997,12019603.00,67438,55.11,2.45,0.99
10-June-2024,97.59,98.50,96.52,97.22,97.140279950505166859,269119,2947,26142295.00,151936,56.46,1.98,-0.37
7-June-2024,96.71,97.60,94.00,97.37,96.164391364492767230,159759,1819,15363127.00,43712,27.36,3.60,0.66
6-June-2024,95.00,96.99,94.35,96.61,95.683460482326972956,341594,2820,32684896.00,165865,48.56,2.64,1.61
5-June-2024,92.50,96.45,89.57,93.33,93.277604730107807662,428912,4861,40007884.00,210497,49.08,6.88,0.83
4-June-2024,96.69,96.69,89.00,91.00,92.283822263426263161,226515,3758,20903670.00,84732,37.41,7.69,-5.69
3-June-2024,94.80,96.33,94.12,95.69,95.124232214204782634,134152,1464,12761106.00,80136,59.74,2.21,0.89
31-May-2024,95.99,95.99,92.00,92.45,93.154958838364199931,90011,1154,8384971.00,42311,47.01,3.99,-3.54
